167,1,231,0.6464,2
168,1,232,0.2744,2
169,1,233,1.4584,2
170,1,233,2.3236,2
171,1,232,0.1651,2
172,1,232,0.2297,2
173,1,232,0.1001,2
174,1,231,0.8122,2
175,1,234,1.1981,2
176,1,234,0.8898,2
177,1,234,0.8433,2
178,1,233,0.6731,2
179,1,231,0.2909,2
180,1,233,1.7848,2
181,1,231,0.8278,2
182,1,234,0.301,2
183,1,231,0.612,2
184,1,231,0.2005,2
185,1,232,2.3567,2
186,1,231,1.785,2
187,1,231,0.717,2
188,1,234,1.1102,2
189,1,235,0.536,2
190,1,231,0.411,2
191,1,233,0.7299,2
192,1,234,0.4456,2
193,1,232,0.2489,2
194,1,232,0.3587,2
195,1,231,2.0574,2
196,1,234,0.4474,2
197,1,231,0.7845,2
198,1,235,0.8539,2
199,1,233,3.3408,2
200,1,231,1.1319,2
201,1,231,1.7785,2
202,1,234,2.5023,2
203,1,231,0.4535,2
204,1,235,0.5187,2
205,1,231,1.3765,2
206,1,234,0.5449,2
207,1,231,2.1901,2
208,1,232,0.2737,2
209,1,232,0.1953,2
210,1,231,1.7339,2
211,1,231,0.5398,2
212,1,232,0.3433,2
213,1,231,0.3794,2
214,1,231,0.3766,2
215,1,231,0.7108,2
216,1,231,0.5674,2
217,1,232,2.8327,2
218,1,231,0.9421,2
219,1,233,0.9721,2
220,1,232,1.0487,2
221,1,232,0.3964,2
222,1,234,0.6904,2
223,1,235,0.3628,2
224,1,231,1.6134,2
225,1,234,1.1473,2
226,1,231,0.726,2
227,1,231,1.2398,2
228,1,235,2.8235,2
229,1,232,0.6277,2
230,1,232,0.2637,2
