153,1,349,1.4046,2
154,1,343,1.7239,2
155,1,351,0.2803,2
156,1,349,0.441,2
157,1,344,1.0235,2
158,1,344,0.1246,2
159,1,344,0.1424,2
160,1,352,3.2301,2
161,1,345,0.6965,2
162,1,346,1.0055,2
163,1,344,0.3528,2
164,1,344,0.241,2
165,1,343,1.5314,2
166,1,350,0.7797,2
167,1,346,1.0383,2
168,1,344,0.2764,2
169,1,349,0.2325,2
170,1,344,0.3438,2
171,1,344,2.2749,2
172,1,352,1.355,2
173,1,343,0.1876,2
174,1,347,2.1149,2
175,1,350,2.4702,2
176,1,344,2.8753,2
177,1,344,0.3179,2
178,1,347,0.7637,2
179,1,344,0.1467,2
180,1,344,0.2979,2
181,1,346,1.9399,2
182,1,344,0.344,2
183,1,343,3.2539,2
184,1,347,1.3478,2
185,1,344,0.0418,2
186,1,343,2.2464,2
187,1,347,1.3443,2
188,1,344,0.3865,2
189,1,352,4.3229,2
190,1,344,0.3472,2
191,1,349,1.3298,2
192,1,344,0.4577,2
193,1,352,0.6103,2
194,1,343,0.4889,2
195,1,343,0.4275,2
196,1,348,1.9338,2
197,1,349,0.2613,2
198,1,343,0.8787,2
199,1,344,0.7737,2
200,1,348,3.3503,2
201,1,343,0.9422,2
202,1,343,1.3421,2
203,1,347,0.4326,2
204,1,350,0.85,2
205,1,343,1.4191,2
206,1,343,1.2693,2
207,1,351,0.1998,2
208,1,344,0.4458,2
209,1,344,0.0846,2
210,1,344,0.2493,2
211,1,344,0.1628,2
212,1,349,3.2492,2
213,1,346,0.7109,2
214,1,344,0.276,2
215,1,344,0.1381,2
216,1,345,1.1599,2
217,1,347,2.9137,2
218,1,343,0.6024,2
219,1,344,0.441,2
220,1,343,2.1734,2
221,1,344,0.1839,2
222,1,344,0.1185,2
223,1,344,0.3069,2
224,1,343,0.4221,2
225,1,343,2.8614,2
226,1,348,2.3669,2
227,1,343,2.8278,2
228,1,351,0.2691,2
229,1,351,0.5711,2
230,1,343,1.7914,2
231,1,346,0.6752,2
232,1,344,0.7282,2
233,1,346,0.5387,2
234,1,348,2.3699,2
235,1,352,2.7597,2
236,1,346,0.065,2
237,1,347,0.5772,2
238,1,343,1.614,2
239,1,351,0.5593,2
240,1,348,2.7123,2
241,1,344,0.474,2
242,1,343,1.2687,2
243,1,347,0.4623,2
244,1,344,0.1571,2
245,1,346,0.329,2
246,1,351,0.1241,2
247,1,343,0.5774,2
248,1,349,1.0445,2
249,1,343,0.8605,2
250,1,343,0.6464,2
251,1,351,0.3076,2
252,1,344,0.2744,2
253,1,345,1.4584,2
254,1,345,2.3236,2
255,1,344,0.1651,2
256,1,350,0.9266,2
257,1,344,0.2297,2
258,1,352,1.4731,2
259,1,344,0.1001,2
260,1,348,1.861,2
261,1,343,0.8122,2
262,1,346,1.1981,2
263,1,346,0.8898,2
264,1,346,0.8433,2
265,1,345,0.6731,2
266,1,343,0.2909,2
267,1,345,1.7848,2
268,1,351,0.1182,2
269,1,343,0.8278,2
270,1,346,0.301,2
271,1,343,0.612,2
272,1,352,1.0749,2
273,1,352,0.9133,2
274,1,343,0.2005,2
275,1,344,2.3567,2
276,1,343,1.785,2
277,1,343,0.717,2
278,1,351,1.0438,2
279,1,346,1.1102,2
280,1,351,0.2047,2
281,1,351,0.5657,2
282,1,348,1.9613,2
283,1,347,0.536,2
284,1,343,0.411,2
285,1,345,0.7299,2
286,1,346,0.4456,2
287,1,344,0.2489,2
288,1,344,0.3587,2
289,1,352,0.5729,2
290,1,352,1.0975,2
291,1,343,2.0574,2
292,1,346,0.4474,2
293,1,343,0.7845,2
294,1,347,0.8539,2
295,1,349,2.6751,2
296,1,345,3.3408,2
297,1,343,1.1319,2
298,1,343,1.7785,2
299,1,346,2.5023,2
300,1,350,1.2316,2
301,1,343,0.4535,2
302,1,347,0.5187,2
303,1,343,1.3765,2
304,1,346,0.5449,2
305,1,352,1.3469,2
306,1,352,1.4269,2
307,1,348,3.7812,2
308,1,343,2.1901,2
309,1,344,0.2737,2
310,1,344,0.1953,2
311,1,343,1.7339,2
312,1,352,0.7812,2
313,1,343,0.5398,2
314,1,344,0.3433,2
315,1,351,0.5273,2
316,1,343,0.3794,2
317,1,343,0.3766,2
318,1,343,0.7108,2
319,1,343,0.5674,2
320,1,344,2.8327,2
321,1,343,0.9421,2
322,1,345,0.9721,2
323,1,344,1.0487,2
324,1,352,1.5721,2
325,1,344,0.3964,2
326,1,349,0.795,2
327,1,346,0.6904,2
328,1,347,0.3628,2
329,1,352,1.539,2
330,1,352,2.7487,2
331,1,350,3.9082,2
332,1,343,1.6134,2
333,1,346,1.1473,2
334,1,343,0.726,2
335,1,343,1.2398,2
336,1,352,1.0965,2
337,1,347,2.8235,2
338,1,351,0.4897,2
339,1,351,0.2448,2
340,1,344,0.6277,2
341,1,344,0.2637,2
342,1,349,0.1556,2
