485,1,781,0.1628,2
486,1,786,3.2492,2
487,1,795,0.9925,2
488,1,796,0.7779,2
489,1,783,0.7109,2
490,1,781,0.276,2
491,1,791,0.4229,2
492,1,781,0.1381,2
493,1,782,1.1599,2
494,1,784,2.9137,2
495,1,798,0.7974,2
496,1,792,0.0914,2
497,1,780,0.6024,2
498,1,791,0.8706,2
499,1,793,0.6898,2
500,1,797,0.4043,2
501,1,796,1.6706,2
502,1,795,0.3331,2
503,1,795,0.1294,2
504,1,781,0.441,2
505,1,792,0.1585,2
506,1,792,0.0518,2
507,1,780,2.1734,2
508,1,792,2.3665,2
509,1,781,0.1839,2
510,1,781,0.1185,2
511,1,781,0.3069,2
512,1,794,0.0241,2
513,1,792,0.0511,2
514,1,796,0.2428,2
515,1,796,1.3543,2
516,1,780,0.4221,2
517,1,796,0.5756,2
518,1,780,2.8614,2
519,1,796,1.9548,2
520,1,796,3.1275,2
521,1,796,0.6526,2
522,1,796,0.1538,2
523,1,796,0.9581,2
524,1,785,2.3669,2
525,1,780,2.8278,2
526,1,799,0.4607,2
527,1,795,1.4379,2
528,1,788,0.2691,2
529,1,796,0.3784,2
530,1,788,0.5711,2
531,1,792,0.1192,2
532,1,796,1.6952,2
533,1,797,0.6227,2
534,1,780,1.7914,2
535,1,783,0.6752,2
536,1,781,0.7282,2
537,1,783,0.5387,2
538,1,785,2.3699,2
539,1,791,0.204,2
540,1,796,0.0735,2
541,1,791,0.2941,2
542,1,789,2.7597,2
543,1,783,0.065,2
544,1,784,0.5772,2
545,1,791,0.3489,2
546,1,796,4.5733,2
547,1,797,0.7524,2
548,1,780,1.614,2
549,1,788,0.5593,2
550,1,795,1.3531,2
551,1,785,2.7123,2
552,1,795,0.1715,2
553,1,796,0.4419,2
554,1,792,1.2451,2
555,1,796,0.7618,2
556,1,796,2.81,2
557,1,781,0.474,2
558,1,780,1.2687,2
559,1,792,3.7607,2
560,1,784,0.4623,2
561,1,795,0.2855,2
562,1,781,0.1571,2
563,1,783,0.329,2
564,1,788,0.1241,2
565,1,795,2.0047,2
566,1,780,0.5774,2
567,1,792,0.3237,2
568,1,786,1.0445,2
569,1,780,0.8605,2
570,1,780,0.6464,2
571,1,796,0.878,2
572,1,796,1.7801,2
573,1,792,0.1408,2
574,1,799,0.9819,2
575,1,795,0.6034,2
576,1,788,0.3076,2
577,1,795,0.1721,2
578,1,781,0.2744,2
579,1,796,0.1364,2
580,1,782,1.4584,2
581,1,782,2.3236,2
582,1,798,2.0744,2
583,1,792,0.1452,2
584,1,796,1.1144,2
585,1,792,0.1938,2
586,1,781,0.1651,2
587,1,796,0.6282,2
588,1,787,0.9266,2
589,1,792,0.1809,2
590,1,796,1.1462,2
591,1,781,0.2297,2
592,1,789,1.4731,2
593,1,793,1.4355,2
594,1,796,0.4595,2
595,1,781,0.1001,2
596,1,792,1.784,2
597,1,785,1.861,2
598,1,796,1.9515,2
599,1,780,0.8122,2
600,1,796,2.8584,2
601,1,795,0.2737,2
602,1,783,1.1981,2
603,1,792,0.0958,2
604,1,792,6.0026,2
605,1,796,0.5027,2
606,1,796,1.1591,2
607,1,796,0.7767,2
608,1,783,0.8898,2
609,1,792,0.1954,2
610,1,791,1.2287,2
611,1,799,0.2318,2
612,1,795,0.4277,2
613,1,796,1.7334,2
614,1,783,0.8433,2
615,1,782,0.6731,2
616,1,792,0.1269,2
617,1,796,2.1097,2
618,1,780,0.2909,2
619,1,782,1.7848,2
620,1,796,0.9749,2
621,1,788,0.1182,2
622,1,798,0.4531,2
623,1,780,0.8278,2
624,1,798,0.4219,2
625,1,783,0.301,2
626,1,791,0.1491,2
627,1,795,0.1681,2
628,1,794,0.9555,2
629,1,796,0.7297,2
630,1,796,0.8424,2
631,1,792,1.8203,2
632,1,796,1.1301,2
633,1,780,0.612,2
634,1,797,0.4472,2
635,1,789,1.0749,2
636,1,789,0.9133,2
637,1,791,0.1692,2
638,1,780,0.2005,2
639,1,792,0.1892,2
640,1,792,0.103,2
641,1,792,0.6036,2
642,1,781,2.3567,2
643,1,796,0.7181,2
644,1,796,1.4209,2
645,1,780,1.785,2
646,1,790,0.4906,2
647,1,796,0.4851,2
648,1,795,0.47,2
649,1,792,0.106,2
650,1,780,0.717,2
651,1,788,1.0438,2
652,1,783,1.1102,2
653,1,796,1.2511,2
654,1,788,0.2047,2
655,1,788,0.5657,2
656,1,785,1.9613,2
657,1,795,0.1427,2
658,1,792,0.1376,2
659,1,784,0.536,2
660,1,780,0.411,2
661,1,796,0.7618,2
662,1,782,0.7299,2
663,1,799,0.8829,2
664,1,791,0.8196,2
665,1,783,0.4456,2
666,1,792,0.0164,2
667,1,781,0.2489,2
668,1,781,0.3587,2
669,1,791,0.2209,2
670,1,789,0.5729,2
671,1,795,0.3184,2
672,1,792,0.4155,2
673,1,793,0.3882,2
674,1,789,1.0975,2
675,1,791,0.5284,2
676,1,780,2.0574,2
677,1,783,0.4474,2
678,1,796,1.7229,2
679,1,780,0.7845,2
680,1,799,3.5716,2
681,1,792,4.5485,2
682,1,799,0.4237,2
683,1,799,1.5412,2
684,1,790,0.8137,2
685,1,784,0.8539,2
686,1,790,0.1048,2
687,1,786,2.6751,2
688,1,796,1.4995,2
689,1,782,3.3408,2
690,1,796,0.3571,2
691,1,795,0.1276,2
692,1,795,0.1997,2
693,1,792,2.296,2
694,1,795,0.1902,2
695,1,796,0.9683,2
696,1,797,0.4004,2
697,1,796,0.3042,2
698,1,780,1.1319,2
699,1,799,0.5451,2
700,1,791,0.3254,2
701,1,792,0.7121,2
702,1,796,0.3563,2
703,1,794,0.385,2
704,1,796,0.6816,2
705,1,799,0.5484,2
706,1,796,0.9555,2
707,1,796,0.5269,2
708,1,780,1.7785,2
709,1,796,0.378,2
710,1,783,2.5023,2
711,1,798,0.498,2
712,1,787,1.2316,2
713,1,780,0.4535,2
714,1,796,2.469,2
715,1,791,0.4935,2
716,1,784,0.5187,2
717,1,780,1.3765,2
718,1,783,0.5449,2
719,1,789,1.3469,2
720,1,789,1.4269,2
721,1,796,0.414,2
722,1,785,3.7812,2
723,1,780,2.1901,2
724,1,781,0.2737,2
725,1,795,0.0888,2
726,1,781,0.1953,2
727,1,780,1.7339,2
728,1,791,0.226,2
729,1,789,0.7812,2
730,1,792,0.7887,2
731,1,780,0.5398,2
732,1,781,0.3433,2
733,1,795,0.2138,2
734,1,788,0.5273,2
735,1,792,0.0332,2
736,1,796,2.5666,2
737,1,780,0.3794,2
738,1,780,0.3766,2
739,1,780,0.7108,2
740,1,790,0.4757,2
741,1,798,0.3052,2
742,1,780,0.5674,2
743,1,781,2.8327,2
744,1,792,0.1486,2
745,1,780,0.9421,2
746,1,782,0.9721,2
747,1,795,0.3963,2
748,1,781,1.0487,2
749,1,792,0.2006,2
750,1,789,1.5721,2
751,1,781,0.3964,2
752,1,795,0.2553,2
753,1,794,0.3718,2
754,1,786,0.795,2
755,1,783,0.6904,2
756,1,795,0.6986,2
757,1,784,0.3628,2
758,1,789,1.539,2
759,1,789,2.7487,2
760,1,787,3.9082,2
761,1,791,1.0564,2
762,1,780,1.6134,2
763,1,792,0.4052,2
764,1,798,0.1069,2
765,1,792,0.1506,2
766,1,799,0.4628,2
767,1,783,1.1473,2
768,1,790,0.0446,2
769,1,780,0.726,2
770,1,780,1.2398,2
771,1,789,1.0965,2
772,1,790,0.1593,2
773,1,784,2.8235,2
774,1,788,0.4897,2
775,1,788,0.2448,2
776,1,796,1.2961,2
777,1,781,0.6277,2
778,1,781,0.2637,2
779,1,786,0.1556,2
